event_id,organizer_id,activity_id,sport_cluster,skill_level,max_participants,duration_hours,start_time,latitude,longitude,geo_cluster,day_of_week,time_of_day,fill_rate,participant_count,skill_diversity,social_density_cat,avg_organizer_rating,f1,f2,f3,f4,f5,f6,f7,f8
3112,1143,8,0,1,13,1.0,2024-06-07 19:00:00,45.810651,15.975229,0,5,2,0.418,5,1.066,1,2.35,0.8823,0.2641,0.602,0.4584,0.2302,0.8707,0.4927,0.2632
3113,7433,3,2,0,7,1.3,2024-06-30 11:00:00,45.754917,15.976783,3,0,0,0.403,3,0.219,1,3.19,0.4109,0.9641,0.0832,0.6511,0.3089,0.2778,0.2999,0.4758
3114,6009,11,3,0,16,2.3,2024-01-30 18:00:00,45.747866,15.98261,3,2,2,0.179,3,1.201,1,1.28,0.4365,0.4569,0.8395,0.6,0.7326,0.2145,0.635,0.8428
3115,3461,6,2,2,4,1.9,2023-09-27 09:00:00,45.826344,15.964937,0,3,0,0.297,1,1.428,0,3.11,0.3598,0.8983,0.2041,0.7666,0.2864,0.2695,0.338,0.4487
3116,1774,5,5,1,11,1.5,2023-12-23 10:00:00,45.804258,15.978202,0,6,0,0.629,7,0.352,1,1.97,0.2434,0.5233,0.1501,0.739,0.3446,0.5685,0.4284,0.2751
3117,3850,3,2,1,11,2.2,2024-01-12 20:00:00,45.800596,15.880521,4,5,2,0.056,1,0.597,0,3.78,0.4182,0.8103,0.1757,0.6322,0.3079,0.378,0.2699,0.463
3118,8430,27,7,0,8,2.0,2024-04-12 20:00:00,45.806344,15.973497,0,5,2,0.499,4,1.069,1,1.65,0.538,0.3856,0.519,0.4522,0.9306,0.2545,0.4004,0.7382
3119,8142,30,5,0,9,1.8,2023-08-07 18:00:00,45.811593,15.891912,4,1,2,0.597,5,0.25,1,2.47,0.3124,0.4564,0.0666,0.6064,0.344,0.5607,0.4003,0.3168
3120,562,15,0,1,6,1.3,2023-08-11 19:00:00,45.85424,15.952238,1,5,2,0.394,2,0.526,0,2.66,0.8846,0.2926,0.5281,0.4544,0.2129,0.9103,0.388,0.2082
3121,2722,1,1,0,20,1.8,2024-06-25 18:00:00,45.816398,15.891559,4,2,2,0.519,10,0.811,2,3.54,0.7892,0.3602,0.2948,0.367,0.6729,0.1962,0.5195,0.3065
3122,2016,30,5,0,19,1.4,2024-09-18 18:00:00,45.787624,16.051149,2,3,2,0.212,4,0.795,1,3.14,0.229,0.5255,0.1341,0.6257,0.2675,0.6736,0.4026,0.3682
3123,7206,4,6,0,13,1.9,2024-04-10 18:00:00,45.798068,15.888742,4,3,2,0.024,0,1.319,0,3.34,0.7911,0.229,0.3414,0.7572,0.1773,0.1192,0.9341,0.4444
3124,1008,2,0,0,15,1.2,2024-05-30 11:00:00,45.845825,15.954052,1,4,0,0.09,1,1.162,0,2.4,0.8697,0.2957,0.4974,0.5569,0.2443,0.9107,0.4918,0.2612
3125,4773,22,7,2,2,1.1,2023-10-29 11:00:00,45.850681,15.957311,1,0,0,0.494,1,1.142,0,3.53,0.4909,0.4922,0.6031,0.5513,0.9644,0.2611,0.4412,0.6818
3126,7142,1,1,2,10,1.2,2023-05-04 10:00:00,45.816899,15.88897,4,4,0,0.697,7,0.017,1,3.06,0.8217,0.2887,0.2358,0.4382,0.5609,0.2264,0.5368,0.3657
3127,3853,1,1,1,7,2.2,2024-02-10 20:00:00,45.84871,15.956152,1,6,2,0.353,2,1.273,0,2.36,0.7711,0.29,0.2689,0.4712,0.6079,0.224,0.5252,0.2494
3128,3164,5,5,1,6,1.0,2024-11-12 10:00:00,45.855979,15.953749,1,2,0,0.246,1,0.827,0,1.65,0.1915,0.5184,0.1186,0.6488,0.1587,0.5725,0.4245,0.3198
3129,7390,2,0,0,5,1.9,2023-10-06 11:00:00,45.847656,15.94812,1,5,0,0.779,4,1.092,1,2.78,0.9109,0.2944,0.504,0.5392,0.1249,0.9045,0.3383,0.2496
3130,5082,4,6,0,4,0.6,2024-01-22 20:00:00,45.823347,15.986224,0,1,2,0.383,2,0.659,0,1.29,0.6828,0.3067,0.3787,0.6865,0.0968,0.1966,0.9162,0.5641
3131,1571,8,0,2,6,1.8,2024-06-08 11:00:00,45.846169,15.942024,1,6,0,0.578,3,0.754,1,2.92,0.7715,0.2949,0.4558,0.4749,0.0905,0.8969,0.3533,0.309
3132,2361,21,0,2,2,1.6,2023-07-09 18:00:00,45.749399,15.964627,3,0,2,0.362,1,1.244,0,2.85,0.8698,0.2845,0.5537,0.361,0.2128,0.9551,0.4072,0.3688
3133,830,6,2,2,7,1.9,2024-10-21 18:00:00,45.810521,15.988926,0,1,2,0.867,6,0.642,1,3.21,0.3026,0.9489,0.2743,0.776,0.3735,0.3148,0.3316,0.4718
3134,8783,9,1,2,28,2.0,2023-08-19 18:00:00,45.793145,16.051614,2,6,2,0.506,14,0.124,2,3.82,0.7791,0.317,0.3419,0.3149,0.5765,0.2395,0.5509,0.2785
3135,3517,8,0,1,26,1.6,2023-10-21 20:00:00,45.750931,15.982893,3,6,2,0.745,19,0.95,2,2.48,0.8689,0.298,0.4634,0.4831,0.2935,0.9609,0.3598,0.2816
3136,6997,26,7,2,5,2.4,2024-01-17 18:00:00,45.856545,15.963841,1,3,2,0.834,4,0.105,1,3.05,0.5823,0.3543,0.5992,0.4916,1.0,0.285,0.4552,0.6263
3137,1839,1,1,0,14,2.2,2023-03-25 19:00:00,45.811574,16.025611,2,6,2,0.115,2,0.854,0,3.69,0.7124,0.3037,0.3206,0.3948,0.7019,0.0818,0.531,0.3615
3138,3255,2,0,0,22,1.8,2024-11-24 20:00:00,45.798387,16.047813,2,0,2,0.534,12,0.219,2,2.68,0.8886,0.2954,0.5192,0.4318,0.1191,1.0,0.4061,0.3327
3139,2430,30,5,0,9,1.2,2024-12-08 09:00:00,45.813544,15.971383,0,0,0,0.621,6,0.162,1,1.06,0.1988,0.5227,0.0737,0.702,0.2352,0.5449,0.4175,0.2659
3140,7468,2,0,0,3,1.3,2024-05-30 10:00:00,45.756094,15.971836,3,4,0,0.587,2,0.579,0,3.34,0.9147,0.2781,0.5096,0.5065,0.1886,0.8865,0.422,0.2825
3141,5182,4,6,0,7,1.4,2023-05-21 20:00:00,45.854434,15.946491,1,0,2,0.595,4,0.851,1,2.66,0.7178,0.3223,0.2535,0.6539,0.1961,0.1911,0.8238,0.4915
3142,1138,27,7,2,12,1.3,2024-05-26 10:00:00,45.8079,15.961736,0,0,0,0.382,5,1.295,1,2.69,0.4465,0.4132,0.6779,0.524,0.9124,0.2928,0.4528,0.6734
3143,3464,29,1,1,9,2.0,2023-03-08 10:00:00,45.846455,15.944781,1,3,0,0.521,5,0.481,1,3.54,0.7157,0.227,0.2384,0.3918,0.7021,0.1719,0.5512,0.2943
3144,6981,19,4,0,5,1.3,2023-05-15 19:00:00,45.80008,16.026298,2,1,2,0.33,2,0.354,0,2.65,0.7493,0.5723,0.6825,0.8072,0.2195,0.4536,0.795,0.4729
3145,7685,6,2,1,15,1.3,2023-06-22 20:00:00,45.858219,15.947882,1,4,2,0.307,5,0.156,1,1.29,0.3738,0.8731,0.1762,0.6714,0.3252,0.2411,0.3369,0.4529
3146,2850,2,0,0,8,2.8,2023-08-16 19:00:00,45.865884,15.967313,1,3,2,0.216,2,0.301,0,1.86,0.9026,0.2852,0.4914,0.4921,0.2713,0.8844,0.4345,0.2858
3147,3224,29,1,0,12,1.2,2024-08-29 18:00:00,45.810859,16.005134,0,4,2,0.207,2,0.198,0,3.86,0.7718,0.2573,0.357,0.3938,0.5387,0.1894,0.4098,0.3259
3148,6674,29,1,1,6,1.3,2024-10-15 19:00:00,45.862679,15.956129,1,2,2,0.251,2,0.485,0,2.78,0.7386,0.2803,0.2836,0.3804,0.621,0.2167,0.3448,0.3701
3149,7618,5,5,1,4,1.4,2024-10-26 19:00:00,45.744342,15.975067,3,6,2,0.273,1,1.166,0,3.44,0.2406,0.5184,0.0872,0.555,0.24,0.5919,0.3049,0.2816
3150,1383,16,2,1,4,1.4,2024-01-12 11:00:00,45.841715,15.949104,1,5,0,0.404,2,0.906,0,1.67,0.3567,0.9049,0.2313,0.7405,0.2813,0.283,0.2712,0.5611
3151,28,3,2,0,3,1.9,2023-05-16 11:00:00,45.828529,15.900638,4,2,0,0.605,2,0.706,0,3.35,0.4616,0.8873,0.2211,0.7009,0.3324,0.2286,0.2922,0.4889
3152,1232,10,4,1,49,0.6,2024-01-13 10:00:00,45.782718,16.03153,2,6,0,0.122,6,1.02,1,1.29,0.8286,0.5924,0.8327,1.0,0.1655,0.4305,0.8112,0.4424
3153,488,29,1,1,12,1.3,2023-08-23 20:00:00,45.806851,15.885374,4,3,2,0.327,4,1.017,1,3.61,0.791,0.3155,0.2799,0.4273,0.6166,0.3121,0.4288,0.3591
3154,5423,1,1,2,9,1.1,2024-01-19 09:00:00,45.813629,15.878126,4,5,0,0.156,1,1.16,0,2.18,0.9179,0.3566,0.3045,0.4323,0.5321,0.1688,0.5313,0.2509
3155,5793,18,7,1,14,1.4,2023-09-12 10:00:00,45.800193,15.884318,4,2,0,0.415,6,0.848,1,2.18,0.4836,0.4316,0.581,0.5307,0.9771,0.2939,0.4127,0.6527
3156,6249,29,1,2,14,0.6,2024-12-02 20:00:00,45.786117,16.040498,2,1,2,0.223,3,1.1,1,2.0,0.6883,0.4334,0.318,0.3739,0.6588,0.2047,0.5194,0.2678
3157,2295,1,1,1,11,1.2,2024-01-21 18:00:00,45.819878,15.984369,0,0,2,0.545,6,1.038,1,2.0,0.7962,0.303,0.2043,0.3785,0.5823,0.1219,0.4086,0.426
3158,2575,7,0,1,35,1.6,2024-06-15 18:00:00,45.743283,15.973352,3,6,2,0.536,19,0.833,2,3.64,0.9061,0.2783,0.386,0.449,0.1722,0.8388,0.4005,0.2347
3159,2578,2,0,0,2,1.9,2024-02-10 19:00:00,45.791472,16.042755,2,6,2,0.183,0,1.08,0,3.02,0.9005,0.2814,0.4684,0.4407,0.2917,0.8708,0.3848,0.2827
3160,2839,30,5,1,4,1.6,2023-01-12 19:00:00,45.807856,15.883088,4,4,2,0.624,2,0.889,0,3.31,0.2924,0.5479,0.1195,0.4994,0.274,0.5658,0.3593,0.2949
3161,7465,20,5,1,5,1.5,2023-12-12 18:00:00,45.756751,15.960817,3,2,2,0.135,1,1.027,0,3.66,0.3513,0.5191,0.1268,0.6456,0.2962,0.6459,0.4172,0.2869
3162,1993,27,7,0,19,2.2,2023-05-23 10:00:00,45.740026,15.966592,3,2,0,0.247,5,0.708,1,1.01,0.4106,0.4047,0.5495,0.4942,0.9085,0.2465,0.3533,0.7449
3163,8795,8,0,0,3,0.9,2023-06-11 09:00:00,45.814563,15.955627,0,0,0,0.798,2,0.527,0,2.88,0.9329,0.3532,0.5412,0.5537,0.2298,0.9151,0.3705,0.1554
3164,5548,17,0,0,11,2.2,2023-01-14 18:00:00,45.822559,15.894385,4,6,2,0.231,3,0.46,1,0.6,0.8593,0.3335,0.5513,0.5285,0.2406,0.8609,0.3077,0.4115
3165,6784,19,4,0,13,1.4,2023-01-01 18:00:00,45.817329,15.985792,0,0,2,0.275,4,0.513,1,3.57,0.8113,0.68,0.6443,0.8677,0.2735,0.2824,0.8518,0.4247
3166,7467,12,0,1,3,2.5,2024-02-24 09:00:00,45.812941,15.97091,0,6,0,0.317,1,0.779,0,2.96,0.968,0.3407,0.5039,0.554,0.2489,0.9101,0.2688,0.3192
3167,7120,2,0,2,3,2.1,2023-09-06 19:00:00,45.788159,16.03122,2,3,2,0.23,1,1.109,0,1.51,0.8411,0.3146,0.6272,0.4588,0.1578,0.9585,0.3655,0.2381
3168,6060,20,5,0,8,1.9,2023-06-18 19:00:00,45.81089,16.04596,2,0,2,0.27,2,0.625,0,2.92,0.2609,0.4455,0.0395,0.6137,0.314,0.6687,0.315,0.2656
3169,1224,8,0,1,7,1.5,2023-12-31 09:00:00,45.817403,15.874245,4,0,0,0.286,2,0.436,0,3.51,0.942,0.2307,0.5878,0.5505,0.2346,0.9631,0.4469,0.3516
3170,8218,14,5,1,13,1.7,2023-09-30 10:00:00,45.846804,15.942918,1,6,0,0.488,6,0.432,1,1.83,0.3655,0.5786,0.13,0.5562,0.2757,0.5471,0.3665,0.2413
3171,4199,6,2,0,13,0.5,2024-07-14 20:00:00,45.805504,15.890151,4,0,2,0.12,2,0.601,0,1.12,0.3475,0.9537,0.2077,0.6011,0.3055,0.2231,0.2956,0.4533
3172,1683,3,2,1,4,1.3,2023-05-27 09:00:00,45.783663,16.027758,2,6,0,0.473,2,0.524,0,3.06,0.4407,0.8696,0.1877,0.6743,0.316,0.2396,0.2763,0.5474
3173,7921,1,1,1,6,1.4,2023-03-09 11:00:00,45.798099,15.952405,0,4,0,0.269,2,0.759,0,2.59,0.9037,0.3315,0.3175,0.3598,0.7156,0.1406,0.4866,0.2692
3174,3156,10,4,0,4,1.8,2023-09-02 20:00:00,45.8206,15.976767,0,6,2,0.514,2,0.407,0,3.76,0.8171,0.5951,0.7766,0.9941,0.2366,0.2467,0.7739,0.3598
3175,1897,29,1,0,9,1.3,2023-04-25 18:00:00,45.802098,15.983457,0,2,2,0.547,5,0.274,1,2.14,0.7969,0.3146,0.3627,0.4642,0.5452,0.1527,0.4287,0.2684
3176,6358,5,5,1,22,1.8,2023-08-28 19:00:00,45.790729,16.049199,2,1,2,0.337,7,0.224,1,1.12,0.3617,0.5358,0.1187,0.4979,0.326,0.577,0.3358,0.2972
3177,4784,9,1,0,10,1.0,2024-10-26 20:00:00,45.801885,16.003691,0,6,2,0.361,4,0.829,1,3.68,0.8876,0.3107,0.2866,0.3501,0.5928,0.1881,0.5431,0.3051
3178,4151,27,7,0,8,1.2,2024-02-18 19:00:00,45.861524,15.963559,1,0,2,0.32,3,0.83,1,3.12,0.4918,0.3581,0.643,0.5007,0.8581,0.2534,0.4298,0.6195
3179,3562,1,1,1,5,1.4,2024-01-21 18:00:00,45.850405,15.951592,1,0,2,0.64,3,0.107,1,1.27,0.782,0.2593,0.3043,0.3892,0.5697,0.1859,0.4952,0.2325
3180,6219,28,0,1,5,1.9,2024-04-06 19:00:00,45.813393,15.884098,4,6,2,0.638,3,1.062,1,2.68,0.8782,0.2438,0.4945,0.4748,0.2287,0.8836,0.4191,0.3459
3181,8128,15,0,0,3,1.0,2023-01-07 19:00:00,45.827087,15.995077,0,6,2,0.4,1,1.053,0,3.03,0.8348,0.3788,0.527,0.4908,0.2213,0.9063,0.3889,0.2283
3182,1322,8,0,1,17,1.1,2023-11-25 11:00:00,45.79088,15.983322,0,6,0,0.044,1,0.338,0,2.43,0.873,0.4072,0.5721,0.4579,0.1135,0.9104,0.3983,0.2841
3183,4839,1,1,0,12,1.5,2024-12-14 18:00:00,45.811307,15.972568,0,6,2,0.473,6,1.241,1,2.24,0.7834,0.3582,0.2865,0.4284,0.6041,0.1679,0.4443,0.3605
3184,2558,1,1,0,5,2.1,2023-06-16 09:00:00,45.823634,15.977203,0,5,0,0.515,3,1.227,1,2.53,0.7977,0.2317,0.288,0.312,0.6393,0.2355,0.525,0.2974
3185,8725,15,0,0,19,1.2,2023-04-13 20:00:00,45.809504,15.966058,0,4,2,0.261,5,0.368,1,1.94,0.8487,0.2889,0.4701,0.4254,0.1849,0.9277,0.4032,0.3874
3186,3543,5,5,3,13,1.5,2023-02-07 18:00:00,45.738159,15.981182,3,2,2,0.677,9,0.713,2,3.26,0.242,0.5896,0.0927,0.6471,0.3024,0.552,0.3754,0.3357
3187,947,27,7,0,6,1.2,2024-07-07 19:00:00,45.851616,15.952322,1,0,2,0.492,3,0.664,1,1.81,0.4454,0.4207,0.5474,0.5285,0.9319,0.3358,0.457,0.6878
3188,5043,15,0,0,9,1.7,2024-01-01 19:00:00,45.839715,15.961274,1,1,2,0.574,5,1.03,1,3.62,0.9347,0.3836,0.4864,0.5318,0.2555,0.8529,0.4571,0.3182
3189,2610,16,2,2,5,1.9,2023-11-04 18:00:00,45.849261,15.954536,1,6,2,0.289,1,1.143,0,2.64,0.3753,0.9252,0.1801,0.6577,0.3404,0.3354,0.2525,0.5124
3190,5893,10,4,1,6,2.7,2023-11-25 20:00:00,45.795046,16.046298,2,6,2,0.709,4,0.743,1,3.18,0.7935,0.6175,0.8184,0.9944,0.1612,0.4227,0.7738,0.3741
3191,6776,1,1,2,14,0.7,2023-12-09 19:00:00,45.804366,16.040632,2,6,2,0.368,5,0.15,1,2.34,0.8291,0.3054,0.2616,0.339,0.6275,0.1471,0.5499,0.3241
3192,7351,7,0,1,2,2.0,2024-12-11 09:00:00,45.821272,15.880932,4,3,0,0.289,1,0.4,0,3.8,1.0,0.27,0.4935,0.552,0.1852,0.8289,0.4234,0.2895
3193,6806,27,7,1,12,1.6,2024-09-24 09:00:00,45.853254,15.957157,1,2,0,0.638,8,0.786,1,3.52,0.5411,0.3922,0.6704,0.5709,0.8749,0.2459,0.355,0.7449
3194,2008,28,0,0,5,2.0,2023-04-19 09:00:00,45.819496,15.895392,4,3,0,0.222,1,1.271,0,3.29,0.9076,0.2703,0.5065,0.5223,0.1749,0.9041,0.3928,0.2545
3195,4004,20,5,1,8,1.4,2024-12-02 20:00:00,45.753974,15.985083,3,1,2,0.295,2,0.693,0,3.7,0.262,0.5481,0.0601,0.578,0.2193,0.6447,0.5054,0.2715
3196,7471,28,0,0,10,1.9,2024-03-22 10:00:00,45.846433,15.938479,1,5,0,0.524,5,0.082,1,3.43,0.9218,0.2602,0.5035,0.4725,0.141,0.845,0.3619,0.2675
3197,2131,1,1,1,6,1.4,2024-03-25 09:00:00,45.797198,16.049881,2,1,0,0.419,3,0.823,1,2.38,0.7615,0.3401,0.4318,0.4656,0.5454,0.3125,0.5051,0.3385
3198,6315,3,2,0,6,1.4,2024-05-09 19:00:00,45.794714,16.027556,2,4,2,0.199,1,0.859,0,2.14,0.44,1.0,0.1786,0.685,0.2652,0.3573,0.3768,0.4606
3199,1116,2,0,1,12,1.5,2023-12-16 11:00:00,45.79157,16.046428,2,6,0,0.454,5,0.183,1,2.91,0.9653,0.223,0.5451,0.4583,0.2081,0.8378,0.5092,0.3071
3200,119,2,0,1,12,1.0,2023-12-13 10:00:00,45.753037,15.979015,3,3,0,0.145,2,1.003,0,1.49,0.9933,0.2288,0.5013,0.4829,0.1792,0.9519,0.4821,0.3089
3201,5218,1,1,1,15,1.9,2023-06-01 18:00:00,45.850134,15.94638,1,4,2,0.269,4,0.109,1,3.44,0.7619,0.2681,0.2962,0.4284,0.5641,0.2459,0.6256,0.2503
3202,3692,19,4,0,4,1.6,2023-05-15 18:00:00,45.774272,16.040769,2,1,2,0.385,2,0.123,0,1.94,0.8581,0.6483,0.7003,0.8934,0.2034,0.3507,0.799,0.5134
3203,620,4,6,2,5,2.1,2023-09-27 19:00:00,45.749862,15.973998,3,3,2,0.193,1,0.191,0,3.1,0.6929,0.2982,0.3298,0.6888,0.1457,0.2527,0.9481,0.4817
3204,8537,1,1,0,16,1.8,2023-10-13 11:00:00,45.755416,15.980871,3,5,0,0.253,4,0.325,1,3.57,0.7477,0.2918,0.2739,0.4245,0.6438,0.189,0.5181,0.261
3205,6171,30,5,2,7,1.7,2024-05-12 19:00:00,45.753581,15.972927,3,0,2,0.096,1,1.036,0,2.51,0.2619,0.5525,0.098,0.6176,0.3184,0.6239,0.3952,0.2438
3206,5629,13,6,0,4,1.5,2024-07-23 19:00:00,45.798092,15.891383,4,2,2,0.241,1,0.772,0,2.03,0.6411,0.2175,0.251,0.6956,0.278,0.217,0.9026,0.5834
3207,3462,1,1,0,16,1.9,2024-03-03 19:00:00,45.818319,15.897951,4,0,2,0.239,4,1.156,1,1.6,0.8667,0.3756,0.2458,0.375,0.5282,0.185,0.4439,0.2937
3208,247,2,0,1,28,1.2,2023-10-08 10:00:00,45.809711,15.986587,0,0,0,0.007,0,0.979,0,3.22,0.8318,0.3024,0.5429,0.4737,0.2227,0.8357,0.4171,0.2501
3209,1498,11,3,0,15,0.5,2024-09-23 11:00:00,45.73909,15.965156,3,1,0,0.223,3,1.332,1,2.6,0.5406,0.5337,0.9598,0.7462,0.8359,0.224,0.397,0.7462
3210,2477,1,1,1,4,2.9,2024-03-16 20:00:00,45.798216,15.891496,4,6,2,0.553,2,0.611,0,2.93,0.8174,0.1671,0.2798,0.4894,0.5206,0.1721,0.5166,0.3523
3211,7906,11,3,0,2,1.5,2024-09-20 11:00:00,45.810117,15.882239,4,5,0,0.53,1,0.691,0,2.96,0.413,0.4837,0.891,0.6217,0.8751,0.2381,0.5806,0.8385
3212,594,21,0,0,12,2.1,2023-09-25 20:00:00,45.800533,16.051961,2,1,2,0.335,4,1.365,1,1.28,0.7849,0.3411,0.5854,0.5105,0.3113,0.8753,0.3407,0.2804
3213,3954,0,1,1,14,0.5,2024-08-29 10:00:00,45.854826,15.944228,1,4,0,0.421,6,0.885,1,2.55,0.782,0.2606,0.3629,0.3921,0.6067,0.1896,0.487,0.238
3214,5800,20,5,3,11,1.6,2023-06-11 18:00:00,45.805595,16.069423,2,0,2,0.448,5,0.693,1,1.08,0.3877,0.5233,0.1156,0.5749,0.3494,0.5713,0.3199,0.215
3215,6995,19,4,2,9,1.9,2024-10-10 19:00:00,45.753109,15.968517,3,4,2,0.096,1,0.663,0,2.7,0.8083,0.5906,0.6415,0.9242,0.2179,0.4822,0.789,0.4232
3216,7476,21,0,0,8,1.0,2024-11-25 18:00:00,45.819337,15.883879,4,1,2,0.214,2,0.944,0,1.44,0.9054,0.3943,0.4229,0.5295,0.1412,0.8593,0.3958,0.2817
3217,7038,16,2,2,8,1.0,2023-04-07 10:00:00,45.801972,15.987419,0,5,0,0.11,1,1.386,0,3.07,0.413,0.8511,0.1292,0.6704,0.3164,0.2314,0.2718,0.5162
3218,1811,8,0,1,5,1.4,2023-07-21 10:00:00,45.748472,15.964222,3,5,0,0.345,2,0.439,0,3.17,0.8759,0.2251,0.543,0.4486,0.1449,0.9122,0.3755,0.3036
3219,2187,30,5,0,7,1.6,2023-06-27 09:00:00,45.753476,15.97266,3,2,0,0.329,2,0.198,0,2.64,0.212,0.4409,0.0484,0.7346,0.2326,0.6132,0.3869,0.2584
3220,3663,1,1,0,6,1.3,2023-11-10 10:00:00,45.763347,15.961839,3,5,0,0.254,2,0.793,0,2.33,0.8319,0.238,0.339,0.5451,0.5995,0.1895,0.4429,0.2185
3221,6921,27,7,0,5,1.2,2023-09-15 19:00:00,45.758627,15.983993,3,5,2,0.042,0,0.471,0,3.79,0.5158,0.419,0.6676,0.4496,0.9284,0.2748,0.3564,0.6978
3222,3030,2,0,2,14,0.9,2024-06-05 09:00:00,45.851729,15.963956,1,3,0,0.205,3,0.687,1,3.43,0.9043,0.2947,0.5668,0.5563,0.2641,0.8759,0.4334,0.285
3223,3783,29,1,3,13,0.9,2024-09-20 19:00:00,45.853461,15.963734,1,5,2,0.013,0,0.99,0,2.0,0.7911,0.2491,0.2539,0.3829,0.5333,0.2754,0.4776,0.2346
3224,3640,1,1,2,8,1.7,2023-05-09 19:00:00,45.789091,16.034603,2,2,2,0.265,2,0.234,0,2.47,0.7882,0.2926,0.3349,0.4759,0.5369,0.1527,0.476,0.2824
3225,8144,1,1,1,6,1.7,2023-03-13 11:00:00,45.789472,16.047781,2,1,0,0.193,1,0.865,0,3.83,0.7832,0.2782,0.2667,0.4666,0.5901,0.1383,0.4979,0.2297
3226,823,1,1,0,4,1.6,2023-04-01 09:00:00,45.802279,15.888079,4,6,0,0.09,0,0.719,0,1.65,0.8237,0.3351,0.2798,0.3713,0.5691,0.1886,0.4445,0.2794
3227,2807,28,0,2,10,1.9,2023-02-18 09:00:00,45.803093,16.03094,2,6,0,0.206,2,0.596,0,2.49,0.9577,0.2947,0.5559,0.469,0.2399,0.8883,0.391,0.2885
3228,5508,10,4,1,13,1.1,2023-07-24 09:00:00,45.843681,15.961017,1,1,0,0.208,3,0.632,1,2.92,0.8467,0.6309,0.6963,0.8418,0.203,0.4008,0.8095,0.4413
3229,8042,9,1,0,10,2.1,2023-12-12 11:00:00,45.762367,15.96961,3,2,0,0.735,7,0.78,1,1.95,0.7935,0.3518,0.2884,0.4241,0.6884,0.1183,0.4187,0.339
3230,7500,0,1,1,5,2.5,2024-06-09 19:00:00,45.80268,15.993029,0,0,2,0.81,4,1.052,1,3.73,0.7219,0.3188,0.2349,0.4335,0.6287,0.2108,0.4577,0.3757
3231,6265,19,4,0,6,1.4,2024-09-24 19:00:00,45.857805,15.941446,1,2,2,0.482,3,0.773,1,3.46,0.764,0.5971,0.6515,0.9175,0.1977,0.4582,0.8153,0.3718
3232,99,1,1,1,8,1.8,2023-12-11 20:00:00,45.755083,15.971015,3,1,2,0.655,5,0.503,1,3.15,0.763,0.2751,0.234,0.422,0.6105,0.2202,0.5025,0.2471
3233,7525,18,7,1,25,2.1,2023-06-11 18:00:00,45.864137,15.959035,1,0,2,0.347,9,0.531,2,3.18,0.4958,0.4301,0.6749,0.5005,0.922,0.3066,0.3794,0.6969
3234,6917,19,4,0,11,1.8,2023-05-01 18:00:00,45.820762,15.982599,0,1,2,0.265,3,1.48,1,2.43,0.8529,0.6421,0.7358,0.8519,0.1657,0.2902,0.8196,0.477
3235,1303,19,4,0,8,1.7,2024-08-19 18:00:00,45.839886,15.953809,1,1,2,0.42,3,1.289,1,1.59,0.7455,0.6155,0.7808,0.9182,0.1662,0.42,0.7952,0.3622
3236,3616,14,5,1,8,1.5,2023-06-11 11:00:00,45.763015,15.972419,3,0,0,0.732,6,0.887,1,3.8,0.3102,0.5797,0.0273,0.6183,0.3756,0.599,0.3811,0.2466
3237,8484,27,7,1,4,1.8,2023-02-02 10:00:00,45.808963,15.88555,4,4,0,0.279,1,0.311,0,2.83,0.5137,0.3988,0.6515,0.4273,0.931,0.301,0.3775,0.626
3238,7266,19,4,1,2,1.2,2024-02-28 20:00:00,45.841357,15.951663,1,3,2,0.027,0,0.897,0,2.56,0.7839,0.608,0.7383,0.9401,0.2579,0.396,0.809,0.3232
3239,3042,10,4,0,9,0.9,2024-09-18 10:00:00,45.851345,15.95182,1,3,0,0.323,3,1.482,1,2.48,0.7651,0.6453,0.8055,0.827,0.1879,0.2851,0.8532,0.4413
3240,526,16,2,0,4,1.8,2024-07-23 11:00:00,45.876284,15.951109,1,2,0,0.289,1,0.692,0,1.8,0.3825,0.9185,0.2578,0.6471,0.2178,0.3101,0.3519,0.525
3241,8488,14,5,1,2,1.1,2023-09-13 19:00:00,45.810154,15.881599,4,3,2,0.461,1,0.408,0,1.87,0.3458,0.5826,0.1249,0.5876,0.32,0.6048,0.441,0.3719
3242,7277,1,1,0,6,1.7,2024-11-12 19:00:00,45.754749,15.964105,3,2,2,0.215,1,0.736,0,3.73,0.7193,0.2128,0.2761,0.3834,0.6097,0.1947,0.4355,0.3973
3243,7453,10,4,0,8,1.7,2024-12-29 19:00:00,45.746814,15.965968,3,0,2,0.474,4,1.038,1,2.65,0.6965,0.6565,0.6146,0.9079,0.1703,0.362,0.8182,0.4431
3244,8430,3,2,0,17,1.4,2023-11-11 11:00:00,45.81142,15.974513,0,6,0,0.363,6,0.666,1,3.18,0.3656,0.8637,0.222,0.6945,0.2699,0.309,0.3059,0.4874
3245,372,12,0,2,27,2.3,2023-12-21 20:00:00,45.7622,15.967005,3,4,2,0.29,8,0.405,1,2.82,0.99,0.3217,0.5243,0.5556,0.2382,0.8757,0.3833,0.1705
3246,8323,29,1,1,12,1.9,2024-06-11 19:00:00,45.807968,15.886697,4,2,2,0.196,2,0.964,0,2.39,0.8423,0.2841,0.2802,0.4066,0.5407,0.2516,0.6195,0.3191
3247,125,15,0,0,4,2.2,2024-09-05 19:00:00,45.743064,15.963186,3,4,2,0.045,0,0.566,0,1.71,0.8906,0.3734,0.4292,0.5057,0.291,0.9753,0.38,0.2594
