user_id,motivation_type,frequency_tier,openness,conscientiousness,extraversion,agreeableness,neuroticism,hardiness,confidence,locus_of_control,fa_score,fb_score,preferred_session_duration,organizing_openness,leadership_inclination,max_travel_distance,weekly_activity_target,pushes_through_discomfort,preferred_group_size,acquaintance_preference,enjoys_meeting_new_people,activity_vs_social,motivated_by_competition,planning_horizon,feels_like_burden,age,gender,latitude,longitude,geo_cluster,user_cluster,preferred_activities,preferred_skills,availability_days,availability_times,participation_groups
7071,casual_recreational,sparse,0.819,0.5647,0.6566,0.7261,0.5558,0.323,0.2659,0.6473,0.5604,0.5961,68,2,3,14,4,2,8,2,3,3,2,3,4,27,0,45.806652,16.057735,2,1,"27,17,24,21","3,1,2,3","0,4,5,6","0,1,2,3","2,3"
7072,casual_recreational,sparse,0.7025,0.4288,0.3729,0.8435,0.2935,0.9238,0.7836,0.703,0.6524,0.5551,77,1,3,35,4,4,6,3,2,3,5,2,2,57,0,45.80513,16.039887,2,0,8,1,"0,1,2,3,4,5,6","0,1,2,3","1,2"
7073,casual_recreational,sparse,0.8249,0.8444,0.7795,0.8803,0.4406,0.2124,0.7739,0.5289,0.6226,0.7681,59,2,3,13,6,4,9,2,4,5,3,4,4,41,1,45.81169,15.882081,4,0,18,2,"0,1,2,3,4,5,6","0,1,2,3","2,3"
7074,social,regular,0.2955,0.5297,0.8661,0.6119,0.1458,0.4281,0.3441,0.7302,0.4782,0.8908,93,2,4,27,4,2,8,4,5,5,3,3,2,28,3,45.856105,15.950787,1,2,"15,26","2,1","0,1,2,3,4,5,6","0,1,2,3","2,3"
7075,casual_recreational,occasional,0.8136,0.7108,0.4438,0.7679,0.3033,0.4067,0.4468,0.7985,0.6566,0.5147,90,1,3,26,6,3,5,2,3,3,4,4,2,58,0,45.751307,15.980538,3,0,"6,21,2","3,0,2","0,1,2,3,4,5,6","0,1,2,3","1,2"
7076,casual_recreational,sparse,0.8358,0.2317,0.6196,0.5076,0.2234,0.2731,0.4253,0.4466,0.3169,0.6986,102,1,3,31,3,2,7,3,4,3,3,2,2,46,0,45.797849,16.046046,2,2,"0,20,26","2,1,0","0,1,3,4,5,6","0,1,2,3","1,2,3"
7077,unmotivated,occasional,0.7463,0.4013,0.0579,0.6993,0.8996,0.3313,0.3956,0.7197,0.3894,0.2717,76,0,1,2,3,2,3,1,1,1,4,2,5,34,3,45.756571,15.971511,3,2,18,2,"0,1,2,3,4,5,6","0,1,2,3","0,1,2"
7078,competitive,frequent,0.5297,0.8353,0.5972,0.2988,0.2058,0.6632,0.3379,0.3048,0.8145,0.5826,60,1,4,26,6,4,8,4,3,4,3,4,2,35,3,45.83238,16.002709,0,0,"11,7,26","1,3,0","0,1,2,5","0,1,2,3","2,3"
7079,unmotivated,sparse,0.5059,0.1814,0.499,0.6575,0.3385,0.4769,0.7796,0.5923,0.2604,0.6272,95,1,2,28,2,2,6,2,2,5,3,1,2,16,0,45.804648,15.888902,4,2,"25,14,9,5","3,0,0,0","0,2,3,4,6","0,1,2,3","1,2"
7080,social,frequent,0.5149,0.3646,0.8067,0.9585,0.2569,0.6302,0.2752,0.8108,0.5129,0.8837,82,2,4,28,4,3,8,3,4,4,4,2,2,37,3,45.779346,16.055016,2,1,"21,4,8,25","3,3,1,1","0,1,2,3,4,6","0,1,2,3","2,3"
7081,social,regular,0.4543,0.36,0.7817,0.684,0.1886,0.5931,0.637,0.6952,0.5421,0.7523,85,2,4,28,3,3,8,3,4,5,4,2,2,33,0,45.779683,16.040978,2,1,15,0,"0,1,2,3,4,5,6","0,1,2,3","2,3"
7082,social,regular,0.4603,0.4904,0.7382,0.5883,0.4915,0.7262,0.2746,0.7133,0.5762,0.66,105,2,4,17,4,3,9,2,3,4,2,4,3,31,0,45.740623,15.977639,3,1,"29,1,28,16","3,2,2,0","0,1,2,3,4,5,6","0,1,2,3","2,3"
7083,casual_recreational,regular,0.8495,0.6101,0.4212,0.6703,0.5349,0.1247,0.7337,0.5433,0.5135,0.4893,54,1,3,8,5,3,5,3,3,3,3,4,3,29,0,45.757015,15.97515,3,1,30,2,"0,1,2,3,4,5,6","0,1,2,3","1,2"
7084,social,frequent,0.5858,0.1823,0.8746,0.6806,0.1561,0.7041,0.5072,0.5058,0.4518,0.8504,84,2,4,29,2,2,10,2,5,4,3,2,2,38,0,45.857914,15.94527,1,2,"19,15,0","0,2,3","0,1,2,4,5,6","0,1,2,3","2,3"
7085,social,regular,0.6965,0.1615,0.849,0.6213,0.455,0.7226,0.6655,0.3349,0.4149,0.6504,103,2,4,24,2,3,9,2,5,4,4,2,3,61,3,45.823948,15.978122,0,2,"6,7","2,0","0,1,2,3,4,5,6","0,1,2,3","2,3"
7086,social,regular,0.6899,0.3034,0.8183,0.8401,0.4422,0.7362,0.6,0.732,0.3433,0.7472,97,2,5,37,2,3,8,2,4,5,4,2,3,60,3,45.78865,16.032385,2,2,"24,28,21,17","0,1,2,0","0,1,2,3,4,5,6","0,1,2,3","2,3"
7087,casual_recreational,sparse,0.8442,0.4385,0.3991,0.5932,0.2719,0.2783,0.2742,0.6071,0.514,0.5837,87,1,3,30,3,2,6,3,3,4,3,2,3,24,3,45.814176,15.878755,4,1,"26,22","2,3","0,1,2,3,4,5,6","0,1,2,3","1,2"
7088,casual_recreational,occasional,0.8562,0.0988,0.8659,0.7916,0.446,0.8491,0.6798,0.6119,0.4343,0.7303,91,2,5,22,1,3,9,2,4,3,4,2,3,54,1,45.808943,15.961072,0,2,29,1,"0,1,4,5,6","0,1,2,3","2,3"
7089,casual_recreational,occasional,0.7572,0.3874,0.4883,0.4513,0.7239,0.6262,0.7735,0.6191,0.4032,0.4015,73,1,3,16,3,2,5,1,3,2,4,2,3,51,2,45.813907,15.920635,4,2,"18,1","2,0","0,3,5","1,2,3","1,2"
7090,casual_recreational,sparse,0.7723,0.2904,0.4362,0.6581,0.3364,0.6806,0.5466,0.6167,0.456,0.74,91,1,3,27,2,3,4,3,3,1,3,2,2,43,0,45.810638,15.981162,0,2,"15,28","1,2","0,1,3,4,6","0,1,2,3","1,2,3"
7091,social,frequent,0.6144,0.4261,0.8906,0.7126,0.5318,0.521,0.4708,0.6632,0.4692,0.6794,85,2,5,18,4,2,10,2,5,4,3,3,3,53,2,45.854513,15.954438,1,2,20,2,"0,1,2,3,4,5,6","0,1,2,3","2,3"
7092,social,regular,0.3234,0.6507,0.8431,0.6975,0.4422,0.5868,0.5024,0.5619,0.6581,0.7084,107,2,3,17,5,3,9,3,4,4,4,3,3,42,0,45.815348,15.986452,0,0,24,2,"0,1,2,3,4","0,1,2,3","2,3"
7093,social,sparse,0.4212,0.2809,0.9202,0.6284,0.4696,0.3706,0.7085,0.6296,0.4145,0.7093,130,2,4,26,3,2,10,1,5,3,3,2,3,18,3,45.741703,15.974412,3,2,"15,25,4,3","3,1,2,0","0,2,3,5,6","0,1,2,3","2,3"
7094,social,frequent,0.7945,0.6781,0.9195,0.6395,0.2625,0.5741,0.5671,0.818,0.7108,0.7339,85,2,4,28,5,3,10,3,4,5,4,4,3,34,1,45.847037,15.948112,1,0,"9,19,26","1,3,2","0,3,6","0,1,2","2,3"
7095,casual_recreational,occasional,0.9911,0.4531,0.4795,0.3149,0.4517,0.5398,0.2922,0.6518,0.4819,0.4013,98,1,3,19,4,3,5,3,2,3,2,3,3,31,0,45.823194,15.997073,0,2,"9,7","2,0","1,2,3,4,5,6","0,1,2,3","1,2"
7096,casual_recreational,occasional,0.8247,0.5255,0.5653,0.6523,0.1617,0.3515,0.7121,0.589,0.5026,0.6531,60,1,3,15,5,4,7,3,4,2,3,3,2,47,1,45.801602,16.044994,2,1,"26,1","2,0","0,1,2,3,4,5,6","0,1,2,3","2,3"
7097,casual_recreational,occasional,0.592,0.5386,0.5704,0.6081,0.3128,0.5423,0.5841,0.6385,0.6441,0.6633,75,1,3,25,4,3,8,3,2,4,4,3,3,28,3,45.750185,15.966749,3,0,"14,28","0,2","0,2,3,4,5,6","0,1,2,3","2,3"
7098,casual_recreational,regular,0.9462,0.6336,0.4001,0.8649,0.4811,0.518,0.2842,0.4608,0.6012,0.5774,66,1,3,24,5,3,5,2,3,3,3,4,3,59,2,45.845716,15.950563,1,0,23,1,"1,3,6","1,2,3","1,2"
7099,competitive,frequent,0.3588,0.6851,0.6146,0.4161,0.5504,0.5918,0.7467,0.489,0.6118,0.4823,90,1,3,16,6,4,9,2,3,5,4,4,3,49,0,45.822578,16.042855,2,1,"14,11,4","2,3,2","0,1,2,4,5,6","0,1,2,3","2,3"
7100,casual_recreational,sparse,0.8378,0.4919,0.3531,0.5459,0.2749,0.493,0.2822,0.3832,0.5701,0.5618,92,1,2,32,4,3,5,2,2,3,2,3,2,51,3,45.749307,15.989604,3,1,4,3,"0,3,4,6","0,1,2,3","1,2"
7101,casual_recreational,occasional,0.7639,0.6591,0.4402,0.6371,0.208,0.4073,0.6952,0.2633,0.6839,0.5809,65,1,3,30,5,4,6,4,3,3,3,4,2,58,3,45.813338,16.033482,2,0,24,0,"0,1,2,3,4,5,6","0,1,2,3","1,2"
7102,social,frequent,0.5874,0.504,0.9639,0.9287,0.4264,0.5365,0.4522,0.7002,0.4271,0.8105,92,2,5,38,4,3,10,3,5,4,2,3,3,16,2,45.808993,15.894875,4,2,"5,25,10","3,3,1","0,1,2,3,4,5,6","0,1,2,3","2,3"
7103,competitive,frequent,0.6315,0.8152,0.3403,0.5755,0.036,0.8013,0.5363,0.4954,0.8848,0.5517,83,0,2,50,6,4,5,4,3,2,4,5,1,34,0,45.847934,15.943957,1,0,15,2,"0,3,4","1,2,3","0,1,2"
7104,casual_recreational,sparse,0.8179,0.5344,0.5654,0.565,0.4302,0.2652,0.4761,0.711,0.4688,0.5527,79,1,4,18,4,3,7,2,3,4,3,3,3,63,2,45.756482,15.982707,3,2,"30,23,4,7","3,2,0,1","0,1,2,3,4,5,6","0,1,2,3","2,3"
7105,competitive,regular,0.5572,0.7252,0.4421,0.3632,0.1181,0.5818,0.4974,0.3224,0.7015,0.5377,72,1,2,41,5,4,4,3,2,4,3,3,1,28,2,45.81983,15.975458,0,0,"7,18,22,16","2,2,0,1","0,1,2,3,4,5,6","0,1,2,3","1,2"
7106,social,frequent,0.4074,0.4921,0.7358,0.9023,0.5871,0.5234,0.4754,0.8075,0.5121,0.6108,79,2,3,4,4,3,8,2,5,3,4,3,3,53,1,45.745575,15.979925,3,1,25,3,"0,1,3,5,6","0,1,2,3","2,3"
7107,social,sparse,0.6363,0.4036,0.9125,0.9612,0.4395,0.6104,0.6353,0.7791,0.4527,0.9145,104,2,5,13,4,3,9,2,5,5,5,3,3,45,3,45.8257,15.879782,4,2,"3,19,29","3,0,2","2,4,5","0,1,3","2,3"
7108,casual_recreational,occasional,0.5912,0.367,0.6103,0.5824,0.6658,0.9327,0.8065,0.5047,0.6382,0.4492,85,1,4,24,2,3,8,2,3,4,4,2,4,25,3,45.816344,15.884046,4,1,"20,7","3,3","0,1,2,3,4,5,6","0,1,2,3","1,2,3"
7109,competitive,regular,0.8036,0.6469,0.6019,0.705,0.3478,0.7641,0.9467,0.5206,0.6885,0.6957,81,1,4,31,4,3,6,2,4,4,4,4,3,42,2,45.751769,15.970092,3,0,14,2,"0,1,3,4,6","0,1,2,3","2,3"
7110,unmotivated,sparse,0.4846,0.0777,0.1845,0.6421,0.7378,0.2958,0.7407,0.3713,0.1903,0.2835,84,0,2,10,1,1,4,1,3,1,3,1,4,58,2,45.800792,16.036453,2,2,"24,18,15,9","2,0,2,2","0,1,2,3,4,5,6","0,1,2,3","0,1,2"
7111,social,regular,0.5825,0.4642,0.9253,0.7415,0.4111,0.1866,0.506,0.5859,0.4201,0.7684,76,2,5,23,4,2,9,3,5,4,3,3,3,56,2,45.803822,15.984496,0,2,"18,5,28,21","1,3,2,1","0,1,2,3,4,5,6","0,1,2,3","2,3"
7112,social,sparse,0.2927,0.2663,0.9385,0.5881,0.5224,0.5144,0.5571,0.7689,0.2911,0.6603,96,2,5,18,3,3,10,1,5,5,4,2,3,61,1,45.849515,15.954054,1,2,"23,8,9,7","2,0,1,0","0,1,2,3,4,5,6","0,1,2,3","1,2,3"
7113,casual_recreational,regular,0.8651,0.3396,0.5131,0.6479,0.738,0.4302,0.8419,0.6486,0.3457,0.482,75,1,3,7,3,3,6,1,3,2,4,2,4,35,0,45.810923,16.035267,2,2,7,3,"0,1,2,3,4,5,6","0,1,2,3","1,2"
7114,social,occasional,0.507,0.4256,0.6623,0.7795,0.494,0.7804,0.5254,0.5624,0.5384,0.6528,80,2,3,25,3,4,7,3,4,4,3,3,3,29,0,45.752925,15.972845,3,1,18,0,"0,1,2,3,4,5,6","0,1,2,3","2,3"
7115,unmotivated,occasional,0.2265,0.2496,0.3563,0.7683,0.5553,0.4604,0.4197,0.6807,0.3121,0.4878,77,1,3,28,3,1,4,1,2,2,3,1,4,54,1,45.804084,15.887061,4,2,"13,19","2,0","0,2,3,5","0,1,2,3","1,2"
7116,casual_recreational,occasional,0.76,0.6818,0.5332,0.6927,0.4739,0.8106,0.2332,0.468,0.6737,0.5885,75,1,2,24,5,4,7,1,3,4,2,4,3,54,3,45.858997,15.947926,1,0,"29,19,27,25","0,2,0,0","0,3,4","0,2,3","1,2,3"
7117,social,sparse,0.4726,0.2504,0.8174,0.7595,0.3044,0.3237,0.4631,0.4528,0.3183,0.8124,87,2,4,13,2,2,8,3,2,4,3,2,2,50,1,45.806356,15.982281,0,2,"6,30,16","1,3,1","0,1,2,3,4,5,6","0,1,2,3","2,3"
7118,casual_recreational,frequent,0.5734,0.1591,0.3597,0.483,0.6522,0.7074,0.8866,0.3665,0.3074,0.3658,84,1,3,22,2,2,5,1,3,1,3,1,4,27,0,45.81194,15.88722,4,2,"3,5","0,3","0,1,3,4,5","0,1,2,3","0,1,2"
7119,social,frequent,0.416,0.206,0.7885,0.6661,0.4479,0.4683,0.515,0.7122,0.4349,0.6904,102,2,4,25,1,2,8,3,5,3,4,1,3,53,2,45.814143,15.894344,4,2,"29,30,5","0,0,0","0,1,2,4,5","0,1,2,3","2,3"
7120,casual_recreational,occasional,0.8271,0.5929,0.5733,0.7103,0.1795,0.5619,0.6896,0.5403,0.6642,0.6719,57,1,3,35,5,3,8,3,2,3,4,3,2,60,0,45.813451,15.981639,0,0,"22,25","0,0","0,3,4","0,1,2","2,3"
7121,competitive,regular,0.4123,0.7081,0.7665,0.2661,0.1996,0.8809,0.5065,0.4258,0.6706,0.6086,64,2,3,39,6,4,8,2,4,4,3,4,2,38,1,45.832748,15.954828,1,0,14,2,"0,2,3,4,6","0,1,2,3","2,3"
7122,unmotivated,sparse,0.2563,0.2194,0.509,0.7404,0.5567,0.3178,0.7295,0.8223,0.267,0.6093,64,1,4,17,3,2,6,2,4,4,3,3,4,20,2,45.817068,15.903127,4,2,"14,4,11,19","1,0,0,1","0,1,2,4,5,6","0,1,2,3","1,2"
7123,unmotivated,regular,0.1571,0.0592,0.2364,0.6598,0.7557,0.2286,0.6111,0.6905,0.042,0.41,112,0,2,16,1,2,4,1,3,2,3,1,4,64,3,45.813615,15.883699,4,2,"18,16","1,3","0,1,2,3,4","0,1,2,3","0,1,2"
7124,casual_recreational,sparse,0.8315,0.6464,0.4949,0.7939,0.4636,0.6678,0.2039,0.3613,0.6163,0.6153,84,1,3,30,4,4,6,2,3,4,1,4,3,31,1,45.859488,15.955288,1,0,"14,12,26","2,2,1","0,1,2,3,4,5,6","0,1,2,3","1,2"
7125,unmotivated,occasional,0.4564,0.0486,0.5312,0.6463,0.6794,0.1165,0.5501,0.6762,0.0338,0.5216,107,1,3,20,2,2,6,2,4,5,3,1,4,28,2,45.861286,15.957164,1,2,0,1,"0,3,5","0,2,3","1,2"
7126,casual_recreational,occasional,0.7916,0.5605,0.5113,0.662,0.0404,0.6077,0.7412,0.6529,0.7522,0.698,84,1,3,49,5,3,7,4,3,4,5,3,2,16,1,45.806003,16.03353,2,0,"22,28,29,4","3,0,3,3","0,1,2,4,5,6","0,1,2,3","1,2,3"
7127,casual_recreational,occasional,0.8014,0.4976,0.499,0.7223,0.4672,0.5761,0.7948,0.5094,0.4583,0.5951,73,1,3,30,5,3,6,2,3,2,4,3,3,49,3,45.750055,15.955978,3,2,6,2,"0,1,2,3,5,6","0,1,2,3","1,2"
7128,unmotivated,sparse,0.6918,0.2115,0.5656,0.3388,0.6291,0.3194,0.4556,0.411,0.2388,0.4183,89,1,2,14,3,2,6,2,3,5,3,1,3,48,2,45.847912,15.941406,1,2,15,3,"2,4,5,6","0,1,2,3",2
7129,casual_recreational,sparse,0.8288,0.217,0.4445,0.596,0.2302,0.8148,0.6205,0.5559,0.5738,0.5553,59,1,3,24,3,2,4,4,3,3,3,2,1,31,0,45.752918,15.955809,3,1,"21,7","1,0","1,2,3,4,5,6","0,1,2,3","1,2"
7130,casual_recreational,regular,0.5657,0.4576,0.4615,0.8218,0.7464,0.2652,0.5441,0.732,0.3546,0.4885,92,1,3,8,4,2,5,1,3,3,4,3,4,22,3,45.797807,15.879724,4,2,"7,5,4","3,2,1","0,1,2,3,4,5,6","0,1,2,3","1,2"
7131,social,occasional,0.4404,0.2335,0.6372,0.9451,0.5064,0.6033,0.9021,0.7114,0.3721,0.7168,113,1,3,19,2,3,6,1,3,2,4,2,3,28,1,45.824204,15.862983,4,2,"26,27","0,3","0,1,2,3,4,5,6","0,1,2,3","2,3"
7132,competitive,frequent,0.6994,0.5409,0.5653,0.3581,0.2515,0.7233,0.3774,0.3012,0.5899,0.6603,82,1,4,37,4,4,5,3,4,3,3,3,3,34,1,45.795904,16.040261,2,1,"4,19,17","2,3,2","0,1,2,3,4,5,6","0,1,2,3","1,2"
7133,casual_recreational,sparse,0.9161,0.1612,0.1669,0.8214,0.7263,0.725,0.4617,0.6912,0.4027,0.4649,62,0,1,14,1,3,4,1,1,2,4,1,5,46,2,45.816888,16.002189,0,2,16,1,"0,1,2,3,4,5,6","0,1,2,3","0,1,2"
7134,casual_recreational,sparse,0.9441,0.4232,0.4321,0.6073,0.3138,0.687,0.8617,0.5449,0.5301,0.5705,69,1,2,34,3,3,6,3,2,3,4,3,2,63,1,45.742051,15.979422,3,1,"18,17,12,22","2,2,1,3","0,1,2,3,4,5","0,1,2,3","1,2"
7135,social,frequent,0.9062,0.2036,0.9645,0.543,0.351,0.3618,0.428,0.3796,0.3169,0.7956,123,2,5,28,2,2,10,3,5,5,3,2,2,31,0,45.805685,15.891001,4,2,"27,23","2,2","0,1,2,4","0,1,2,3","2,3"
7136,competitive,regular,0.4818,0.8277,0.691,0.5923,0.2358,0.9282,0.5278,0.6836,0.8569,0.703,57,2,4,37,6,4,8,3,4,3,3,4,1,50,3,45.818294,15.989888,0,0,"1,12,5","2,3,3","0,1,2,3,4,5,6","0,1,2,3","2,3"
7137,casual_recreational,sparse,0.8317,0.5841,0.3613,0.7389,0.5918,0.7093,0.2171,0.4677,0.601,0.5948,70,1,3,22,5,4,5,1,3,3,2,4,4,45,2,45.747168,15.979743,3,0,8,2,"0,2,3,4,5,6","0,1,2,3","1,2"
7138,social,regular,0.5482,0.2119,0.9592,0.808,0.5996,0.7439,0.5092,0.7569,0.4603,0.792,89,2,4,14,2,3,10,1,5,5,4,2,3,18,1,45.742522,15.970396,3,2,"21,16","1,2","0,3,4","0,1,3","2,3"
7139,casual_recreational,sparse,0.7271,0.4415,0.7169,0.7285,0.2195,0.5011,0.4506,0.447,0.5313,0.7336,79,2,4,25,4,3,7,3,4,3,3,3,2,19,1,45.74918,15.971427,3,1,"30,15","3,3","0,1,2,3,4,5,6","0,1,2,3","2,3"
7140,casual_recreational,regular,0.7933,0.5036,0.4893,0.3724,0.4347,0.6292,0.7994,0.3348,0.6089,0.54,80,1,3,20,4,4,6,2,3,2,4,3,2,21,0,45.856298,15.95414,1,0,"12,25","1,1","0,1,5","0,1,3","1,2"
7141,social,sparse,0.6288,0.4348,0.6875,0.7643,0.1227,0.7844,0.601,0.1407,0.6974,0.8245,78,2,4,43,3,4,10,4,5,2,3,3,1,19,0,45.839362,15.956582,1,0,20,0,"0,2,5","0,1,3","2,3"
7142,social,regular,0.8652,0.5099,0.684,0.6679,0.2509,0.7183,0.2061,0.161,0.5486,0.8124,71,2,3,25,4,4,8,3,4,5,2,3,1,41,3,45.809592,15.95429,0,1,"17,7,5","3,3,0","1,2,3,5,6","0,1,2,3","2,3"
7143,competitive,occasional,0.7014,0.6415,0.5229,0.5021,0.1221,0.8008,0.5895,0.3188,0.7547,0.6516,63,1,3,39,6,4,8,3,2,3,3,4,1,36,3,45.736788,15.978437,3,0,"0,10,26","1,2,3","0,1,2,3,4,5,6","0,1,2,3","1,2,3"
7144,unmotivated,occasional,0.3953,0.4023,0.6474,0.4525,0.6058,0.263,0.5457,0.646,0.4424,0.5168,81,1,3,11,3,2,9,1,3,3,4,3,3,51,3,45.79281,16.041101,2,2,11,3,"0,1,2,3,4,5,6","0,1,2,3","2,3"
7145,social,frequent,0.5518,0.1904,0.6756,0.8099,0.3681,0.4395,0.7172,0.6931,0.2649,0.6787,122,2,4,19,1,2,9,3,4,3,4,1,2,47,1,45.857229,15.94514,1,2,8,1,"2,4,5,6","0,1,2,3","2,3"
7146,casual_recreational,regular,0.7147,0.6622,0.5439,0.7609,0.3968,0.4952,0.5643,0.3855,0.6068,0.6281,80,1,3,27,6,4,7,2,4,5,3,4,2,21,1,45.751021,15.967002,3,0,"5,10","0,3","0,3,5,6","0,1,2,3","1,2,3"
7147,social,regular,0.5493,0.4004,0.7861,0.7747,0.487,0.4824,0.6168,0.5797,0.377,0.7124,94,2,4,23,3,3,8,2,5,3,4,3,3,50,1,45.785269,16.037539,2,2,"29,19,11,4","2,2,3,3","1,2,6","1,2,3","2,3"
7148,social,occasional,0.6579,0.3421,0.9461,0.6734,0.4698,0.7996,0.6094,0.7884,0.5609,0.6769,81,2,5,23,4,3,10,2,5,5,3,2,2,51,1,45.838377,15.96446,1,1,2,1,"1,3,4","0,2,3","2,3"
7149,social,occasional,0.3928,0.3267,0.8241,0.8431,0.258,0.3236,0.4772,0.4407,0.3826,0.7434,76,2,5,22,3,2,8,3,4,5,2,2,2,36,2,45.754027,15.977205,3,2,"21,19,0","1,0,3","0,1,3,4,5","0,1,2,3","2,3"
7150,social,frequent,0.2861,0.4005,0.8881,0.9771,0.3328,0.6774,0.4634,0.7588,0.567,0.8056,68,2,4,31,3,2,10,3,5,5,3,2,2,35,0,45.805565,15.881252,4,1,19,3,"1,3,5","0,2,3","2,3"
7151,social,sparse,0.568,0.4894,0.6435,0.9342,0.3647,0.5369,0.747,0.6308,0.4759,0.6659,79,1,4,21,5,3,7,2,4,2,4,2,2,46,0,45.79917,16.043264,2,2,"19,25,21","3,1,0","0,1,2,3,4,5,6","0,1,2,3","2,3"
7152,unmotivated,occasional,0.484,0.1505,0.1332,0.7987,0.7095,0.1911,0.1675,0.6313,0.2364,0.3896,97,0,2,12,2,2,3,1,2,3,2,1,4,17,2,45.809899,15.899754,4,2,"7,16,21","2,2,3","0,1,2,3,4,5,6","0,1,2,3","0,1,2"
7153,social,regular,0.5321,0.3614,0.8519,0.5765,0.3595,0.1855,0.6433,0.29,0.3357,0.7414,86,2,4,20,3,1,10,3,5,5,2,2,2,48,0,45.811147,15.894575,4,2,"1,6,20","3,2,2","0,1,2,3,4,6","0,1,2,3","2,3"
7154,social,frequent,0.3323,0.3337,0.9809,0.833,0.13,0.2657,0.4074,0.4736,0.4755,0.8123,82,2,5,26,4,2,10,2,5,3,3,2,1,56,0,45.852684,15.948539,1,2,"15,6,4,11","1,2,2,2","0,1,2,3,4,5,6","0,1,2,3","0,2,3"
7155,social,regular,0.6322,0.529,0.7922,0.6685,0.3911,0.9453,0.8686,0.6564,0.7075,0.7369,107,2,4,33,4,4,8,3,4,5,4,3,3,36,3,45.740497,15.961769,3,0,"11,8","2,2","3,4,6","0,2,3","2,3"
7156,unmotivated,sparse,0.2803,0.0455,0.638,0.7736,0.9071,0.3398,0.6432,0.9047,0.1523,0.5042,95,1,4,6,2,2,6,1,3,4,4,1,4,18,1,45.805583,15.978338,0,2,17,0,"0,1,4,5,6","0,1,2,3","2,3"
7157,unmotivated,occasional,0.1876,0.1941,0.331,0.6219,0.5129,0.1623,0.5238,0.4949,0.22,0.4444,104,0,2,13,1,2,4,2,2,1,3,2,4,34,0,45.797835,16.05025,2,2,"12,18","0,0","0,1,2,3,4,5,6","0,1,2,3","0,1,2"
7158,casual_recreational,frequent,0.4819,0.7473,0.6969,0.5227,0.1318,0.7501,0.2704,0.6602,0.7814,0.8209,81,2,4,38,6,5,9,4,4,4,2,4,1,16,1,45.800373,16.042852,2,0,"8,15","2,3","0,1,2,3,4,5,6","0,1,2,3","2,3"
7159,casual_recreational,occasional,0.891,0.5856,0.6465,0.8148,0.2877,0.7527,0.3718,0.6477,0.6291,0.7713,68,1,4,29,4,4,7,4,4,3,3,3,2,39,3,45.791008,16.031174,2,0,21,2,"0,1,2,3,4,5,6","0,1,2,3","2,3"
7160,social,frequent,0.4741,0.5176,0.9648,0.6541,0.3632,0.199,0.6018,0.2864,0.4125,0.8019,76,2,5,20,4,3,9,3,5,4,2,4,2,17,2,45.752947,15.979629,3,2,"0,1,14","1,3,1","0,1,2,3,4,5,6","0,1,2,3","2,3"
7161,casual_recreational,occasional,0.6314,0.6915,0.4715,0.4373,0.5342,0.84,0.4056,0.5516,0.6495,0.479,62,1,2,20,6,4,6,2,3,3,3,3,3,16,0,45.806682,15.891848,4,1,"5,8,3,1","2,0,0,0","0,1,2,3,4,5,6","0,1,2,3","1,2"
7162,social,regular,0.7118,0.0373,0.7228,0.5869,0.6249,0.4156,0.3911,0.722,0.2759,0.6362,89,2,5,17,1,2,9,2,4,2,3,1,3,30,0,45.809288,15.889025,4,2,"23,30","2,2","0,1,2,3,4,5,6","0,1,2,3","2,3"
7163,social,sparse,0.8233,0.3607,0.8691,0.4014,0.3764,0.8388,0.1663,0.4596,0.5785,0.6354,101,2,4,24,3,3,9,3,4,4,2,1,2,24,0,45.79527,16.037537,2,1,"25,26,18,30","3,3,3,1","0,3,5,6","0,1,2,3","2,3"
7164,unmotivated,occasional,0.5788,0.0572,0.6412,0.6733,0.7744,0.0781,0.3468,0.8186,0.048,0.4741,107,1,4,3,2,2,6,2,4,4,3,2,5,16,1,45.741695,15.972004,3,2,"7,11,15","2,0,0","0,1,2,3,4,5,6","0,1,2,3","2,3"
7165,casual_recreational,occasional,0.8991,0.1787,0.6988,0.4808,0.4894,0.1639,0.4391,0.8581,0.2512,0.5435,99,2,4,11,3,1,7,2,4,3,4,2,2,45,2,45.791552,16.049409,2,2,"21,22,6,15","0,3,3,3","0,3,4,5,6","0,1,2,3","0,2,3"
7166,social,occasional,0.4714,0.4773,0.8833,0.5675,0.4221,0.2638,0.5159,0.3328,0.4535,0.6881,87,2,4,21,4,3,10,3,4,5,3,3,2,50,3,45.817595,15.988588,0,2,30,0,"0,1,2,3,4,5,6","0,1,2,3","2,3"
7167,casual_recreational,sparse,0.8395,0.4317,0.4877,0.5719,0.1814,0.8043,0.7087,0.4467,0.5642,0.5668,83,1,3,39,4,4,6,3,3,1,4,3,2,57,3,45.798528,16.054436,2,1,"2,17,5","2,2,1","0,2,4,5","0,1,2,3","0,1,2"
7168,casual_recreational,occasional,0.6771,0.3094,0.2761,0.8311,0.2671,0.4986,0.476,0.4224,0.5059,0.5694,93,0,1,24,3,3,4,3,3,1,3,2,3,43,1,45.807646,15.90097,4,1,"15,6","0,2","0,1,3,4,5,6","0,1,2,3","0,1,2"
